speaker ID	Gender	Vowel	Cochleogram	file
02452	f	a	[0.0024184708,0.0010571358,0.0015173946,0.0004201444,0.0024632108,0.00111588,0.0024700994,0.0023228528,0.004557172,0.004025938,0.01011609,0.022004226,0.08115168,0.035896417,0.016539292,0.008503171,0.005811861,0.0050422717,0.005054,0.004723645,0.005948884,0.016615897,0.015424628,0.005841385,0.00230166,0.00085680204,0.0009374399,0.0066222204,0.022210335,0.014849038,0.0041858424,0.0029852262,0.003647248,0.008205257,0.010182692,0.004684718,0.0029873129,0.007348287,0.007293176,0.001833378,0.0015029947,0.0046547437,0.006759383,0.0042422204,0.008547187,0.009675003,0.0033849909,0.0029686498,0.0025731856,0.0019089164,0.002311973,0.000986264,0.0011040266,0.0011223616,0.0015355657,0.0010577249,0.0010043049,0.0009534897,0.0014816102,0.002793623,0.0019652785,0.0015956423,0.0012529618,0.0015250143,0.001935477,0.0010684836,0.00060597085,0.000403377,0.0004256514,0.0007406477,0.00089947996,0.0003815594,0.00030544476,0.00035041646,0.00027971625,0.00022488588,0.00021707121,0.00021573558,0.00020859984,0.00073615514]	caf_02452_00145096586
02452	f	a	[0.0044491678,0.0033044086,0.0047430173,0.00096550933,0.0050921715,0.0023067533,0.0043808585,0.004037034,0.006392517,0.005215768,0.008870319,0.02275784,0.088486,0.034186166,0.007948429,0.0055212555,0.0028797882,0.002557461,0.004044916,0.0022839657,0.0034245497,0.022354422,0.026031055,0.016971512,0.013010678,0.013230355,0.014361315,0.02050314,0.0507871,0.05643426,0.024976794,0.017554564,0.019411026,0.060176097,0.097568385,0.042049542,0.015228068,0.02319753,0.05370903,0.024071315,0.008011784,0.033349175,0.05017854,0.010000288,0.02429579,0.038164776,0.017652242,0.021964395,0.017212719,0.008463239,0.012114631,0.0042718495,0.00772964,0.007255328,0.011028921,0.00674494,0.0063647497,0.005759665,0.0072022504,0.004503569,0.0040969225,0.0057907524,0.0050279265,0.0047289496,0.0055816392,0.0072797,0.0033440746,0.0018554715,0.002183146,0.0024508538,0.002971838,0.0022399721,0.0013214886,0.0008527629,0.00074619724,0.00070204894,0.000674845,0.0006948582,0.0008645969,0.001961828]	caf_02452_00417930629
02452	f	a	[0.0016471092,0.0021294404,0.0030568107,0.0007254271,0.004055823,0.0018369731,0.0040299054,0.0037810507,0.007254302,0.006162938,0.013074335,0.014191001,0.033578467,0.05414086,0.074726574,0.017623486,0.012278998,0.009996826,0.0076901005,0.006278496,0.00627146,0.009075471,0.04387117,0.052341685,0.029013218,0.012935821,0.009609405,0.007971695,0.009697291,0.02898665,0.048224628,0.014565161,0.0072576166,0.0058057876,0.007506094,0.019434752,0.015725749,0.0071727666,0.011524213,0.03150614,0.027328122,0.0066192467,0.00798902,0.023973696,0.013270409,0.003704983,0.01435815,0.008742249,0.0029713227,0.007359359,0.0036574875,0.0031282837,0.0028875147,0.0027144055,0.0034123564,0.0019088796,0.0025696582,0.0037652717,0.0050222753,0.0030081947,0.0022909208,0.0022351805,0.0020461564,0.0019544458,0.0023145021,0.0021262725,0.0027913018,0.0030559974,0.0031418,0.0024987508,0.0027128938,0.0028444058,0.0011230046,0.0004929783,0.00046009725,0.00041429035,0.0004843678,0.0005032881,0.00046218364,0.0012177931]	caf_02452_01190778280
02452	f	a	[0.0014306554,0.0012937791,0.0018572242,0.00058988144,0.0035819875,0.0016224796,0.0043300283,0.00429747,0.01257354,0.017380144,0.105220996,0.06439903,0.014160094,0.009566934,0.009142956,0.0052865855,0.0072938595,0.010511944,0.017414842,0.039354295,0.021205142,0.0041559073,0.0018304543,0.0014026877,0.004817514,0.01688914,0.019613424,0.010646365,0.009905363,0.026465785,0.047736246,0.027196879,0.014789817,0.020713363,0.06419194,0.032184098,0.009602016,0.02384359,0.026455672,0.006423996,0.013233505,0.022371111,0.009502189,0.03622519,0.032416064,0.028671414,0.05411508,0.021208124,0.029792378,0.019269893,0.014628558,0.0064476747,0.007229119,0.008318121,0.006415773,0.003599602,0.004527822,0.006437708,0.009308603,0.006414884,0.0049276897,0.004225613,0.0061045433,0.0072958404,0.0068037403,0.003340871,0.0017138143,0.0006258175,0.00053074234,0.0014550218,0.0050895195,0.003351527,0.0007088344,0.00034884785,0.00031612444,0.00041702902,0.0004111631,0.00034404252,0.0003803401,0.0014478575]	caf_02452_00617765989
02452	f	a	[0.0020788016,0.0010356663,0.0014865873,0.00048459167,0.0029602342,0.0013409319,0.0023791352,0.0022860041,0.0053824796,0.009948957,0.07598477,0.046135437,0.0078025223,0.0045169857,0.0038237588,0.0033263024,0.0031518107,0.0041827527,0.011608026,0.056243744,0.026929135,0.001646951,0.003125757,0.0054374384,0.009851936,0.025334014,0.028010005,0.009525695,0.0041758046,0.0043942276,0.016937744,0.017447785,0.006319344,0.00431947,0.012353957,0.01997383,0.0049268585,0.003295682,0.010953361,0.0059493934,0.00259165,0.008993898,0.006616133,0.006465674,0.01627021,0.009740073,0.021703092,0.017154109,0.008062646,0.0070787873,0.002824751,0.0023762954,0.0022197627,0.001785225,0.0023785455,0.0016888074,0.0024034532,0.0049071545,0.0030950059,0.0014301093,0.001015477,0.0013511823,0.0016203837,0.002802946,0.003827999,0.0018602546,0.00037645685,0.00017414163,0.00047197271,0.0018770057,0.004671247,0.0053190296,0.0016933094,0.00048894825,8.1498365e-05,9.204783e-05,0.000171238,0.00015568206,0.00019871189,0.0011126167]	caf_02452_00910603348
02452	f	a	[0.0030919798,0.0021878472,0.003140516,0.0006551123,0.0034903097,0.0015810705,0.0026667444,0.0024201465,0.0031363752,0.0027884087,0.0071762362,0.0210998,0.08502796,0.031914376,0.0052130027,0.0009626705,0.0010370365,0.001942897,0.0037316077,0.0020410526,0.0059301006,0.03565335,0.030340992,0.004908598,0.004676322,0.00578049,0.0067558833,0.021001538,0.08251707,0.046141323,0.005614038,0.002692349,0.0116927065,0.115877636,0.10357081,0.024986241,0.017034043,0.032146607,0.030147936,0.006827222,0.009709813,0.04211189,0.023653004,0.012868069,0.059275184,0.034639187,0.010235334,0.017783599,0.008778642,0.008858214,0.008425667,0.0038226028,0.0039661997,0.0020197723,0.0026239338,0.0023771385,0.0033505808,0.0074768807,0.010457379,0.015409193,0.007459104,0.0052906284,0.0033949504,0.0030693673,0.0030329947,0.0033349989,0.0025648586,0.0015546589,0.0011065867,0.0011749021,0.0022821957,0.0025871166,0.0010450344,0.00043675167,0.00019991046,0.00022305494,0.00029592263,0.00060665316,0.00082073093,0.0032507426]	caf_02452_00865544739
02452	f	a	[0.0062931716,0.0039104894,0.0056125056,0.0012233253,0.0066316063,0.0030040569,0.005924928,0.0054838075,0.009139615,0.00768686,0.015512852,0.02143043,0.06283985,0.030908484,0.018562702,0.006441956,0.0025552604,0.0015752794,0.0032868686,0.006173561,0.012631667,0.036523074,0.08083608,0.074228406,0.027631005,0.014303083,0.0037268684,0.004078306,0.007887676,0.01700131,0.0060326015,0.0044694175,0.004160006,0.0053101745,0.012124187,0.0071329926,0.0031967226,0.004531824,0.0073869373,0.005295393,0.003539803,0.006276197,0.020488953,0.019305246,0.015742617,0.02653895,0.013650424,0.0127026625,0.018080084,0.006560045,0.009473473,0.0076764068,0.008368876,0.008888539,0.0047372608,0.0035349322,0.0024115308,0.0024571565,0.0027424933,0.0026944703,0.0017611122,0.0008299108,0.0007125506,0.00085550826,0.0011800188,0.002543803,0.004331012,0.0052581304,0.0038765285,0.0015142866,0.00058873807,0.00049458037,0.00049306534,0.00066590455,0.00056398625,0.00047800128,0.00037280648,0.00039466727,0.0004977077,0.0013089242]	caf_02452_01720667255
02452	f	a	[0.004831419,0.0029116443,0.004221345,0.0009676698,0.005438466,0.002492974,0.005806254,0.0055377935,0.011157682,0.011374103,0.043038633,0.029554883,0.022216942,0.011172747,0.0067592547,0.0018317371,0.0019242822,0.0030407046,0.006433522,0.01780381,0.037723914,0.032415897,0.013260516,0.0086929435,0.007990073,0.008277878,0.060295317,0.07135093,0.024071824,0.008534805,0.02035297,0.036127053,0.039774917,0.023441564,0.007784645,0.0131766815,0.027640903,0.016270524,0.010248535,0.012259965,0.011805437,0.012349593,0.016620954,0.015526882,0.03421771,0.038961608,0.02249559,0.015490762,0.010195053,0.0069743707,0.0061882874,0.005704392,0.0044761836,0.003048012,0.0011018293,0.0007471185,0.0014078014,0.0029629776,0.0046347277,0.0033921527,0.0029677043,0.0027535153,0.0017072065,0.001489485,0.0019484065,0.0024740126,0.0025573145,0.0014782023,0.001245745,0.00149809,0.0024158675,0.0023990453,0.0010461473,0.0005141581,0.00016632113,0.00015187176,0.0002525705,0.00035503248,0.00033212177,0.0012193805]	caf_02452_00497189014
02452	f	a	[0.0040550497,0.002448277,0.0035146696,0.0009237203,0.005334772,0.002416599,0.0066560395,0.0065867426,0.018941423,0.0139852865,0.008166397,0.0052727996,0.0027897742,0.002833862,0.004013799,0.0055080634,0.009630984,0.011168716,0.00952046,0.00454399,0.0023388213,0.0014744946,0.0027340103,0.004332848,0.0039612334,0.0017767071,0.0010330789,0.0016239416,0.0035644297,0.002062395,0.0014091008,0.0010986502,0.0016056432,0.0022843066,0.0013858844,0.0007176534,0.0013064439,0.0010630109,0.0007876866,0.0011419831,0.00082628854,0.0006620409,0.00067612604,0.0018322463,0.0018874728,0.0015308921,0.0011437542,0.0007255695,0.00067677716,0.00039711918,0.00030243702,0.00024989285,0.0002246058,0.00021935898,0.00019713829,0.00027476388,0.0003258741,0.00030821963,0.00022641328,0.00015719506,0.00013666807,0.00018750071,0.00018374402,0.0001544108,0.00013811163,0.00012453497,0.000110828754,0.00010681291,0.00011189981,0.00014869841,0.00024460757,0.00015681259,0.00011953132,0.00010769383,9.313882e-05,9.7589145e-05,7.895471e-05,7.079139e-05,7.486614e-05,0.0005097361]	caf_02452_01959634557
02452	f	o	[0.003047865,0.0015445906,0.0022170586,0.0006481636,0.0038558543,0.0017467734,0.0034173748,0.003214743,0.00632194,0.005447145,0.012329697,0.012719531,0.02834158,0.041993275,0.057004765,0.015585081,0.011422706,0.010408599,0.0104201315,0.009723566,0.00886519,0.01140899,0.03090524,0.040763173,0.029095644,0.009820162,0.0053176656,0.0032435642,0.0022389847,0.0064137387,0.010827135,0.00522629,0.0017515814,0.0015995129,0.0028069383,0.011455799,0.01640721,0.0071622184,0.004654354,0.0081659695,0.011656528,0.005606058,0.004478971,0.006438992,0.0044072005,0.0021891352,0.004238295,0.0051766043,0.0016491723,0.0014607726,0.0010219915,0.00076887064,0.0007085077,0.00068511796,0.0006738879,0.0007558338,0.0012508016,0.0009285308,0.00074498606,0.0009254484,0.00067536393,0.0004715809,0.0004414858,0.00041799893,0.00041340714,0.000408182,0.00038808738,0.0003557163,0.00036386724,0.00036456308,0.0003354109,0.00031858543,0.0003041268,0.00028926614,0.000316532,0.00031126858,0.00026678882,0.00025056678,0.0002417333,0.0007464348]	caf_02452_01959634557
02452	f	o	[0.0026958426,0.0015836618,0.002273277,0.00050252024,0.0027388358,0.0012406086,0.0029219324,0.0026631327,0.0036658912,0.0031737452,0.0073361914,0.0186037,0.07208626,0.026612634,0.004532285,0.007655195,0.0068495795,0.00963302,0.016250193,0.021616476,0.043082114,0.10631772,0.0863291,0.024582243,0.017479727,0.013077864,0.013077256,0.0144841485,0.01065975,0.0045248745,0.004256164,0.004396512,0.004988755,0.009680487,0.007423652,0.0030138684,0.004225801,0.0067930077,0.003937654,0.0023037323,0.0066741193,0.016532414,0.0095978035,0.007866399,0.033369392,0.017282235,0.00658832,0.006710452,0.003283543,0.004546998,0.0030558563,0.0026186414,0.001978351,0.0027549542,0.0025723078,0.0043523386,0.004405429,0.009967496,0.008980202,0.005845159,0.0038583272,0.0037822912,0.0042258953,0.0038356686,0.0027619265,0.004564732,0.004342323,0.004142161,0.0062010917,0.005261499,0.0019037253,0.0007334947,0.0006891858,0.0011346975,0.0009991258,0.0006976414,0.00058073545,0.00075470103,0.0012266019,0.0029004705]	caf_02452_00113182648
02452	f	o	[0.002729393,0.0018651392,0.0026768807,0.00061459496,0.0033961171,0.0015384096,0.003231328,0.0030704853,0.0066019865,0.006052273,0.017358027,0.019612888,0.048449412,0.022217216,0.012029656,0.010091646,0.00901298,0.009849455,0.011971038,0.017368706,0.04788059,0.046504825,0.022078421,0.010431127,0.0078325495,0.0071973302,0.009273297,0.044842277,0.036451902,0.003345958,0.003201429,0.004892062,0.011912926,0.013924455,0.002921346,0.0034717117,0.031160058,0.031123687,0.006976625,0.0045240927,0.014620464,0.007474786,0.0009472354,0.0035027675,0.002608366,0.0014339098,0.002111703,0.0011485544,0.0021943264,0.0021440173,0.0008768165,0.0010272659,0.003086653,0.0031574348,0.0018950709,0.0017934908,0.00077384786,0.0005472086,0.0006407534,0.0014987434,0.0012411027,0.0013619624,0.0022181657,0.0017082423,0.001714208,0.0014902785,0.00095274136,0.0011719076,0.0017011806,0.0021186513,0.0017683521,0.00102237,0.00032326457,0.0001898497,0.00023618748,0.00023007132,0.00016824667,0.0002544526,0.00032415803,0.0012845839]	caf_02452_01531662400
02452	f	o	[0.0058724354,0.0041883686,0.005953229,0.0012983648,0.0069284863,0.0031014148,0.0063602454,0.0057829316,0.0090360055,0.0075221923,0.01533183,0.015599039,0.034024872,0.048182584,0.063974954,0.019751174,0.013699121,0.011943795,0.01173619,0.01310498,0.016829882,0.028467024,0.084138975,0.10434844,0.07040837,0.029962309,0.018589681,0.013226736,0.010163,0.010538652,0.015325751,0.011701071,0.007704979,0.0059019364,0.0048202085,0.020534044,0.014344455,0.0049390798,0.004872105,0.0101064695,0.010649401,0.0064293095,0.008286365,0.010390495,0.0041588363,0.0037245203,0.0069807246,0.0041961903,0.0023282263,0.004704264,0.0032178087,0.0025358535,0.002384799,0.0026510607,0.0026930377,0.0026573841,0.0040052463,0.002729101,0.0031606222,0.0030732257,0.002829663,0.0036339075,0.0046557677,0.004352521,0.0019733624,0.0015765453,0.0015186204,0.0019208303,0.0022113165,0.0022042624,0.0020828182,0.0012631393,0.0009630905,0.00089621975,0.0008645089,0.0008225722,0.0007900568,0.00080081495,0.0009862549,0.0022798076]	caf_02452_01345858426
02452	f	o	[0.0052570794,0.0031742589,0.004556176,0.0012661928,0.007431019,0.003366359,0.0079502035,0.00741819,0.013468162,0.011459803,0.024491616,0.028204277,0.07102486,0.09104595,0.11920871,0.038635153,0.026345724,0.02200021,0.019956836,0.020511182,0.024305003,0.0383868,0.10079299,0.13537358,0.1004203,0.03707133,0.025252506,0.019764246,0.016833918,0.01766619,0.0188602,0.008900405,0.008602073,0.007491341,0.00655914,0.017591318,0.0141368825,0.00766162,0.008814786,0.016429693,0.010269868,0.0046776254,0.0056075286,0.013604528,0.010143499,0.0052422252,0.0065783123,0.0057387035,0.0041924785,0.00762545,0.005134702,0.0047275373,0.0044585634,0.0049669887,0.0056379307,0.0038148076,0.0061853733,0.00429627,0.004081493,0.0047613652,0.003492841,0.0046530915,0.0072319475,0.0070371516,0.0055868234,0.004968782,0.0039782804,0.003544685,0.0025440012,0.0016475096,0.0012311293,0.0011753534,0.0011955774,0.0011522924,0.0011510995,0.0011289715,0.001548385,0.001857942,0.0017597114,0.0042857174]	caf_02452_01371461417
02452	f	o	[0.0038223658,0.002642626,0.0037929807,0.00086045946,0.004734692,0.0021447102,0.0039947005,0.003737002,0.0069633787,0.005871977,0.012014261,0.012347959,0.027387585,0.05143489,0.07264859,0.011221144,0.007348989,0.0067160144,0.008251787,0.010790725,0.014771396,0.025382219,0.06030737,0.15046178,0.16851321,0.07601755,0.03802644,0.024185684,0.018010635,0.014039451,0.013789434,0.012009527,0.009521806,0.008373059,0.007790482,0.01066611,0.023804832,0.020362115,0.009492309,0.0071771424,0.017548118,0.024817694,0.014905863,0.0147116035,0.012075792,0.00800417,0.0049543856,0.00810707,0.0077343485,0.0054306984,0.0060149953,0.0042982437,0.004717084,0.004864528,0.0050013904,0.006694332,0.0041580205,0.0037325204,0.003052866,0.0026477177,0.0028451267,0.0028705667,0.0032164624,0.004929303,0.0048912596,0.0029395386,0.0023536396,0.0023616264,0.0031020157,0.004020718,0.0036176692,0.0021435744,0.001470252,0.0013331716,0.0012866403,0.0012451428,0.0012137587,0.0012151245,0.001265772,0.0024943429]	caf_02452_00145096586
02452	f	o	[0.0038581938,0.0023457347,0.00336718,0.00087008305,0.0049994513,0.0022645218,0.006012551,0.0056708474,0.011419924,0.011222814,0.0393263,0.030906199,0.04187657,0.018558307,0.009031097,0.007598662,0.005956759,0.0059676236,0.0073420675,0.014031287,0.06039326,0.04924325,0.012289486,0.0067089736,0.0052565453,0.003254234,0.0056720483,0.010891007,0.008810072,0.004876776,0.004552194,0.0052855243,0.0044199703,0.0027657037,0.0023604897,0.0026821664,0.005267223,0.0017080847,0.0020491169,0.010391276,0.013505085,0.0037172805,0.0024647755,0.0026545734,0.0018249786,0.0037068804,0.00347239,0.0027729932,0.0037457764,0.0022247958,0.0015947062,0.0012391413,0.0011279978,0.0011016186,0.0010404843,0.0009676636,0.00089194806,0.0008007846,0.0007491549,0.00080315064,0.0012733355,0.0010487858,0.0011123269,0.001039325,0.00074598775,0.0006241792,0.00070341246,0.000701339,0.0007803561,0.0007427526,0.00074071216,0.0005267945,0.0004578877,0.0004391837,0.0004299989,0.00041796907,0.0004190225,0.00039682156,0.00037330098,0.0012272793]	caf_02452_00250414105
02452	f	o	[0.0026608114,0.0017912894,0.0025713148,0.0005364583,0.002858191,0.0012948749,0.0022796718,0.002059567,0.0024869058,0.0020126416,0.0032470815,0.0037289003,0.009365126,0.04937075,0.07832408,0.00912989,0.0040690093,0.0026156714,0.0040260307,0.0055264146,0.007881939,0.013631843,0.034009274,0.113299765,0.1391487,0.06876772,0.025204537,0.0122237215,0.008126961,0.004790574,0.010683837,0.010667539,0.0040313182,0.0044692084,0.005827409,0.016117267,0.029660191,0.010133556,0.00156489,0.004031501,0.021707602,0.019342335,0.005450545,0.0022307544,0.0026284703,0.0023943442,0.0014282833,0.0014045357,0.0010600283,0.0012621935,0.0014407352,0.00077959546,0.00086658716,0.00085751346,0.0012466962,0.0019040513,0.003903292,0.0054792264,0.0025876435,0.0016783128,0.0016410943,0.0011964685,0.0015328071,0.002319245,0.0023514195,0.0016290209,0.0014284049,0.0014666948,0.0018414635,0.0027637787,0.0013325062,0.00035280656,0.00035266732,0.000520185,0.0004532397,0.00041063473,0.00033849382,0.0002869862,0.0003341858,0.001268481]	caf_02452_01234348057
02452	f	o	[0.006140165,0.0044066566,0.00632561,0.0014320251,0.00787399,0.0035668293,0.006567174,0.006059215,0.009743086,0.008187784,0.016452452,0.017831096,0.042122606,0.039447494,0.045407157,0.014581262,0.010128894,0.00860302,0.007842818,0.0072467206,0.0093981,0.02243813,0.099161305,0.09759354,0.023911364,0.012450594,0.006538401,0.0052866186,0.004694892,0.0061286907,0.009032028,0.002736956,0.0010991654,0.0023065293,0.0141063,0.023781369,0.012409458,0.004873826,0.0033632126,0.003921046,0.0025800546,0.001259442,0.001462649,0.0017170862,0.0012553714,0.0013297661,0.0014236376,0.0010063708,0.000879146,0.0011726388,0.0008913768,0.0007454112,0.0006224315,0.00069823454,0.0007037138,0.00076085055,0.00077234773,0.0010970975,0.0010738753,0.0006771729,0.00061979535,0.0007558273,0.00085057004,0.0017544769,0.0017316317,0.0005902461,0.00035953298,0.00043154348,0.0010989015,0.0019418016,0.0012122805,0.00033918917,0.00016001698,0.00018570907,0.000204204,0.0002093196,0.00020801884,0.00022591866,0.00032452613,0.00080958963]	caf_02452_00277852102
02452	f	o	[0.00057806424,6.386452e-05,9.258952e-05,0.000118269636,0.00086551893,0.00039680052,0.0010222078,0.0010120204,0.0027529174,0.0026676955,0.0088553475,0.019528627,0.07385268,0.030477703,0.009719102,0.007085485,0.005604904,0.005720727,0.006844251,0.008835344,0.021974001,0.05191239,0.045507085,0.016658131,0.007183528,0.0043779323,0.0037523278,0.003925771,0.0026397533,0.0009915496,0.0010840234,0.0010559672,0.0017518841,0.003754805,0.0029664699,0.0012446612,0.003054781,0.008610601,0.0062559433,0.0014308643,0.0015894521,0.0022236363,0.0007179369,0.00032907428,0.00017282582,0.00018888932,0.00052741444,0.0004325973,0.00044404942,0.0005970102,0.000415795,0.00039059235,0.0004693423,0.001018641,0.0006529355,0.0005006641,0.00026404278,0.00029042945,0.0006387476,0.00050087064,0.00019808659,8.406496e-05,8.7505316e-05,9.2344155e-05,7.767228e-05,9.7625845e-05,0.000117308395,0.00017129895,0.00031682214,0.00028895598,0.00018146218,0.00010054986,0.00012504826,0.00015662416,0.00014310116,0.0001439132,0.00013718256,0.00010317337,0.00013974018,0.0009794646]	caf_02452_00028813322
02452	f	o	[0.0030250761,0.0023406527,0.0033601755,0.0008206571,0.0046319533,0.0020982486,0.004383762,0.0041282484,0.008198899,0.0070007322,0.015210431,0.017536491,0.04420934,0.08193237,0.11704191,0.03071572,0.022028824,0.01969434,0.019584335,0.020160701,0.024688499,0.039579134,0.10167406,0.12029302,0.07304043,0.022642344,0.013680327,0.009272447,0.00788639,0.018095586,0.0295722,0.008432881,0.0017951868,0.0033150623,0.008115261,0.039889596,0.025725221,0.001846987,0.0057866764,0.015628073,0.013879076,0.0036720189,0.0021543324,0.0039670067,0.0025732752,0.0011360283,0.0027405014,0.0024784745,0.0019022276,0.0039381427,0.0018272263,0.001740338,0.0017201025,0.001056981,0.0022352496,0.0009969517,0.00064212515,0.0015728308,0.0028844313,0.002038372,0.0014742252,0.0014760974,0.0026168006,0.003546023,0.0026334794,0.0019948606,0.0014672994,0.0024906972,0.0027787688,0.0010192787,0.0009942834,0.00036607133,0.00028370653,0.00019994786,0.00016397487,0.00010163628,0.000120721976,0.0002545071,0.0001997337,0.00093730504]	caf_02452_01720667255
02452	f	o	[0.003924706,0.0022870894,0.003282801,0.000797534,0.0044937893,0.0020356898,0.00391364,0.003669595,0.0069961455,0.006129596,0.014898902,0.025549222,0.08520601,0.044669338,0.030438889,0.011577142,0.0069670375,0.005629515,0.006243561,0.0073548695,0.009987846,0.044795893,0.079428256,0.062004212,0.0151571445,0.010921378,0.008740216,0.0069761844,0.006808725,0.006020783,0.0033224232,0.0037803052,0.003642566,0.004246571,0.009231386,0.0042468267,0.001860759,0.0034942832,0.010453039,0.005388318,0.0018724061,0.0032731788,0.0038894778,0.0016886054,0.0016116904,0.0034413014,0.0023522724,0.0020495816,0.0029179556,0.001708455,0.0017610552,0.0013899767,0.0014770571,0.0014398121,0.0013335716,0.0013488148,0.0010972242,0.0012684129,0.0009023937,0.00084534165,0.0008718714,0.0011185452,0.0015314955,0.0018563123,0.001040293,0.0006968014,0.00070997706,0.0013331713,0.0019526525,0.0017386682,0.00084034784,0.0004142462,0.00036161765,0.00038776261,0.00045515157,0.00045450602,0.00035345845,0.00031037955,0.00031309068,0.0009413297]	caf_02452_01959634557
02452	f	o	[0.007209215,0.0053836834,0.0077281343,0.0016839019,0.009127523,0.004134559,0.008980594,0.008410443,0.015842669,0.01359718,0.030252459,0.0360312,0.09369755,0.06945528,0.07062107,0.03367412,0.023699967,0.019587329,0.015613766,0.013735884,0.013490988,0.014543556,0.14108393,0.13869567,0.009875058,0.0019673416,0.0012458909,0.0024032218,0.0049051703,0.015641619,0.020677563,0.009741007,0.0077650268,0.0075641805,0.018848088,0.03101484,0.009044803,0.0015232805,0.003134906,0.0047064694,0.0022562323,0.0014790558,0.0020861279,0.0022898754,0.0011787128,0.001382593,0.0019266165,0.001420156,0.0015314331,0.0013969465,0.001020352,0.0011995366,0.0010615576,0.0014189173,0.0010015883,0.0029819398,0.0024996228,0.0017375327,0.0013160014,0.0017925606,0.0028686887,0.001974302,0.001231095,0.0025637283,0.0023153508,0.0017920525,0.001925607,0.0012061254,0.00079252745,0.0008084951,0.0007031932,0.00059432443,0.000530277,0.00051649276,0.00058735826,0.0005259923,0.0006317057,0.0007071471,0.0006071913,0.002582686]	caf_02452_02008164199
02452	f	o	[0.0021443204,0.0018452705,0.0026491052,0.0005214245,0.0027104574,0.0012278493,0.0033673653,0.003079496,0.0044281357,0.008975599,0.07225793,0.044290338,0.01018035,0.006035312,0.005361209,0.005287254,0.0057225693,0.005182905,0.009902762,0.07099756,0.037780054,0.01136482,0.015122639,0.013119717,0.008350672,0.017775236,0.018407412,0.0055514686,0.0040972107,0.0017947524,0.0042388723,0.004323702,0.0018518629,0.0017040172,0.0033772148,0.005584244,0.0018747689,0.00200441,0.005123549,0.0031985985,0.0034310983,0.010328821,0.008042889,0.0068393378,0.007881275,0.0031857498,0.0029842875,0.0021807079,0.0016596654,0.0014308065,0.0008835265,0.00087091344,0.000832434,0.0012767026,0.0018526079,0.0014556218,0.0010313179,0.0007034575,0.00058804563,0.00058270385,0.0006179094,0.0010438391,0.0018076403,0.001449292,0.00071258465,0.0005092396,0.0005514023,0.00078772556,0.00097431854,0.0009492605,0.000966253,0.0006233499,0.00017790157,9.820804e-05,0.00010829922,0.00012243899,8.905948e-05,0.00010515989,0.00015831088,0.0008419267]	caf_02452_00447537424
02452	f	o	[0.0035308108,0.0017202264,0.002493904,0.00063228584,0.0036788338,0.0016864514,0.0030064331,0.0028118878,0.004595713,0.0039179847,0.007959522,0.009168553,0.023304153,0.061738938,0.09583918,0.029885272,0.013198117,0.006317446,0.006552622,0.008299386,0.007297781,0.011596954,0.020825896,0.05350077,0.06351998,0.02732013,0.0070009297,0.0051366217,0.0038149995,0.002507876,0.003921981,0.0046215,0.0029584295,0.0025564614,0.0033435463,0.008029,0.015143522,0.0070041222,0.004182158,0.008992522,0.014543896,0.0078109163,0.0023883644,0.0024934665,0.003792161,0.0020777527,0.0013444076,0.0026803028,0.00372613,0.0022983719,0.0019655433,0.0008725394,0.00025513803,0.0001864857,0.00016168162,0.0001525048,0.00013423586,0.00026173578,0.0005170846,0.00063178106,0.0006212122,0.00067345327,0.00073807104,0.0002481426,0.00014470343,0.0002046748,0.00027596846,0.00013115632,0.000228977,0.00018350806,9.446024e-05,8.845965e-05,0.00011971206,8.647295e-05,6.139741e-05,6.7128974e-05,7.141816e-05,6.7932364e-05,7.2695075e-05,0.00058673625]	caf_02452_01082650115
02452	f	o	[0.002950611,0.0021069094,0.0030543646,0.00077831536,0.004535637,0.0020792005,0.0055898237,0.0054056775,0.01231955,0.013453342,0.05890232,0.040384877,0.030035935,0.015902743,0.011647361,0.010398618,0.00989167,0.012212458,0.019056782,0.04292485,0.073104426,0.05611451,0.018972518,0.0130159985,0.009969625,0.010116151,0.030155648,0.031041458,0.007868094,0.005950947,0.005383249,0.007841233,0.0051655383,0.0029205133,0.0023164467,0.002874845,0.006888164,0.0038991256,0.0039449874,0.012620522,0.007836752,0.004743427,0.010720967,0.005439255,0.0028587522,0.003007697,0.0015762215,0.001978582,0.0020584392,0.0020674844,0.002009619,0.0016463491,0.0013640951,0.0013080685,0.0013225726,0.0012168728,0.0014432262,0.0017643375,0.0036298973,0.004229574,0.0037779817,0.002472743,0.001753541,0.0013289404,0.002636505,0.003972107,0.0028800915,0.0016713776,0.0017014388,0.0016901004,0.001883757,0.0012100342,0.0006282139,0.0005728003,0.00055012247,0.00052601064,0.00050804514,0.0004918518,0.0004659801,0.0012071696]	caf_02452_00820104962
