goldLabel	predictedLabel	a	e	i	o	u
i	e	0.026154585997748222	0.31026470198985934	0.22819703036669464	0.14762952171796323	0.28775415992773457
i	i	0.0009290624919318561	0.10493800289317164	0.7025862124512803	0.016893635952857547	0.17465308621075865
i	i	0.012086790201651274	0.14729224626368598	0.4421285621586195	0.07954958953379268	0.3189428118422506
i	i	0.004684339795134136	0.14113725198539478	0.5475122425462522	0.0462379059881977	0.2604282596850212
i	i	0.0012674490083252855	0.048552854038234894	0.7424172408586514	0.015586059835768381	0.1921763962590201
i	i	0.015959623004742084	0.10262345518888599	0.468466716788902	0.0790105038067977	0.3339397012106721
i	u	0.03530568599693054	0.1455659300751808	0.32315636961521393	0.1361015499422708	0.3598704643704037
i	i	0.0020898005204117494	0.05376826134922068	0.7099388175489784	0.02081724095519615	0.21338587962619313
i	i	0.01666633583532839	0.11223758304057219	0.450456616965254	0.08367077323985547	0.3369686909189899
i	u	0.0948322089294918	0.12205757499327638	0.20613024509565986	0.21068808310012743	0.3662918878814446
i	i	0.0029889030106575254	0.08202292246635356	0.6567201826644781	0.028871947116432733	0.22939604474207811
i	u	0.030932895102512993	0.13771321663794064	0.3498220975746573	0.12411792204772586	0.3574138686371631
i	i	5.872038086947602e-05	0.031435155837251955	0.8578043744815609	0.002898762613348187	0.10780298668696932
i	i	0.0046921695546791	0.10131049203677418	0.6007853428168858	0.039352423942386944	0.253859571649274
i	i	0.002273875888685192	0.10668822275545578	0.6492889760921504	0.027292547645503144	0.21445637761820546
i	i	0.019393935249036064	0.12041799037738186	0.4179132718007837	0.09461653184678916	0.34765827072600913
i	i	0.0022033850435091646	0.0518360362098994	0.7071834329554927	0.02127854645099329	0.21749859934010546
i	u	0.09356933096357056	0.12389770197066777	0.20631939891733656	0.2104076717943168	0.36580589635410826
i	i	0.009110252448009604	0.15599595782300849	0.47522829133625666	0.06737510157665169	0.2922903968160736
i	i	0.002360613364417958	0.0633761611994239	0.689654768036326	0.02380262749467204	0.22080582990516
i	i	0.0023663261520467083	0.05146215373846444	0.7024153918089836	0.02210369952977632	0.221652428770729
i	i	0.00040646293806498654	0.05796758140700593	0.7822003458643256	0.009026471935495741	0.15039913785510767
i	i	0.0005401340850559109	0.04761451836429387	0.7792076988617254	0.009994684064681738	0.1626429646242432
i	i	0.000546551766852265	0.061572091052502956	0.7680499040549884	0.010764856263856476	0.1590665968617999
i	e	0.004169005581267905	0.4528007775336242	0.28500169248933893	0.06397131944190654	0.1940572049538625
i	i	0.0016655553808828925	0.06560190981450525	0.7108041522993006	0.019905249942477908	0.20202313256283325
i	i	0.0011028819846122132	0.11952120410147227	0.6795884531875287	0.01931231930786976	0.18047514141851706
i	i	0.0008322301033405526	0.06968820229532847	0.7446461557824791	0.013835302296910452	0.17099810952194142
e	e	0.001983418024235198	0.46440985007747576	0.3354861945307939	0.040467220360522915	0.15765331700697205
e	e	0.010029233143866948	0.33612973300517973	0.30781992639793865	0.09167063738456989	0.25435047006844486
e	i	0.01937663690301196	0.12567933284821914	0.4153935892713896	0.09547631560817925	0.3440741253692
e	e	0.1324439455653282	0.45899837233853297	0.006512236808635778	0.3351656094623471	0.06687983582515575
e	e	0.013113942797140702	0.6854097333061978	0.06365947153175405	0.12032255963772057	0.11749429272718677
e	e	0.025265186599194925	0.5156218287088348	0.10356820439981734	0.16537434901532108	0.19017043127683197
e	e	0.01974097932702351	0.4130235894463396	0.18780860457970364	0.1382148669369128	0.24121195971002043
e	e	0.021129079121630433	0.36144472575659137	0.2235182026305754	0.13351009325081795	0.2603978992403847
e	e	0.02245279176525305	0.377575902449073	0.19553370709532672	0.1461195639806767	0.2583180347096706
e	e	0.09301379936282947	0.2790861055200597	0.09323832792977571	0.2752830637879485	0.25937870339938657
e	e	0.04848306252437754	0.4371170653472902	0.08689604093409511	0.21990215758786455	0.20760167360637263
e	e	0.025261034838113917	0.3843541826112666	0.16455619186913542	0.1643116828449999	0.2615169078364842
e	u	0.03987428872022651	0.1302463684274953	0.32143996466093167	0.13972261130480748	0.368716766886539
e	i	0.01137679290123195	0.09650945880708361	0.5063561199416158	0.06575771621779053	0.3199999121322782
e	o	0.12609633380344398	0.29516271258979954	0.05187368213964839	0.3186260555375886	0.2082412159295194
e	u	0.027089242045981572	0.24133737076510894	0.2736551801388304	0.14055611284050465	0.31736209420957445
e	i	0.015170348431451057	0.13736664883221275	0.4325876348096695	0.08624372707483303	0.3286316408518338
e	e	0.21448059921035417	0.4099555086609878	0.0004399172811335	0.3570829396022088	0.018041035245315737
e	u	0.022293127998127323	0.21123768903796317	0.317048118165197	0.12308647176326327	0.32633459303544926
e	e	0.013539561513940668	0.3963916198966939	0.23291369502273077	0.11321453148161009	0.24394059208502458
e	u	0.04845237316992062	0.2665119109268243	0.18087678658720804	0.1964816911007055	0.3076772382153413
e	u	0.028088464238122696	0.20452632406997578	0.3103509373409606	0.13101770830412357	0.32601656604681734
e	u	0.04032806353707188	0.2311003971788664	0.22418985390173632	0.1745222373444648	0.32985944803786055
e	e	0.008969704261026756	0.8380835607023311	0.008978327772775276	0.10441417220556114	0.03955423505830566
e	e	0.036298092547271364	0.479508783932333	0.09671485608732405	0.18987788497274116	0.19760038246033035
e	i	0.017029956205299655	0.19827100452589688	0.352800000517789	0.10662312989720031	0.3252759088538142
e	e	0.008840266974902028	0.40371984656084187	0.28001993614548215	0.08548305753636781	0.22193689278240625
e	i	0.009445124866048323	0.3130416812723278	0.33220717592747195	0.0867566652391631	0.2585493526949888
e	e	0.024301637322982843	0.2958705152508582	0.2490019803068317	0.13901285457815715	0.2918130125411701
e	i	0.010826182837611742	0.10288077142607753	0.5062579447624191	0.06507811724165653	0.314956983732235
e	u	0.029141086165015033	0.19058950927305013	0.3067401368341131	0.135078541507314	0.33845072622050765
e	e	0.10678693172933489	0.5416461033738611	0.004580184036317746	0.2964736067688563	0.0505131740916299
e	e	0.016358394027682393	0.39732716909257637	0.20819982801721815	0.12840705485055487	0.24970755401196804
e	i	0.0038316628344234145	0.11025077018369814	0.6043382949581886	0.03711675724083434	0.2444625147828555
e	e	0.06252539203213742	0.3736700946959072	0.08777175463303176	0.2457912877601398	0.23024147087878388
e	o	0.2123955465074953	0.26194610432422766	0.01867416634030808	0.3749489123542545	0.13203527047371458
e	e	0.17065804736881274	0.47561641317498543	0.0006377209764076907	0.3326032824399274	0.020484536039866774
e	i	0.008799960559670245	0.23986913624124165	0.4066670188145308	0.07486757120938428	0.26979631317517305
e	i	0.0007004509284809706	0.05299539116143793	0.7634148186510483	0.011924174300825766	0.17096516495820693
e	i	0.008713626016095335	0.14154780912780482	0.48571385507187576	0.06538572102200034	0.2986389887622237
e	e	0.06252097890684208	0.4120658210944595	0.07462709149579784	0.2456099122566574	0.20517619624624317
e	e	0.01682607777065978	0.507993438333611	0.14141445596120805	0.13398961238482546	0.19977641554969575
e	e	0.0174732077133429	0.4375078711760363	0.1787353913607623	0.1344527252181473	0.23183080453171132
e	i	0.005065438372407743	0.18543231440868427	0.4967060876552685	0.053161869101689456	0.2596342904619501
e	e	0.04090790058060063	0.6834812270441715	0.009968720147760634	0.20500182347040047	0.060640328757066736
e	e	0.009183339669183136	0.4462107818030202	0.2390733985737103	0.09218009538892763	0.21335238456515862
e	i	0.014009664763195059	0.19415786719673314	0.3870905453015194	0.09311440839000162	0.3116275143485509
e	i	0.013769080634477264	0.2295006690599938	0.3637902842349163	0.09553544142380943	0.29740452464680317
e	i	0.0036020151750396972	0.12868605270737402	0.5818511346997198	0.038963969222373884	0.24689682819549266
e	e	0.0903886908579216	0.27638369993154344	0.09886463334093043	0.2683230468818205	0.26603992898778395
a	a	0.9267849597282484	0.0019341783859645636	7.174437626927559e-09	0.07120981986585431	7.10348454949297e-05
a	a	0.9438868473199346	0.0011945344833114494	6.795065005168999e-10	0.05489714487879924	2.1472638448160754e-05
a	a	0.9757186381453866	0.00018525628100949423	9.0366344997509e-13	0.02409534681880806	7.587538921989804e-07
a	o	0.2575273307557948	0.17957804478580244	0.023751062718414494	0.3790230980681647	0.16012046367182362
a	a	0.8593602999805298	0.008409667264467196	8.960568892659715e-07	0.1314307237150055	0.0007984129831083171
a	a	0.6419818554473283	0.04513796206070175	0.00047646726704797326	0.2917858514918801	0.02061786373304186
a	a	0.8539715115151337	0.008595506795698076	1.593821464347036e-06	0.1363619355468886	0.0010694523208153082
a	i	0.01706614812407946	0.15390193849723652	0.4094410017288315	0.09358292353943945	0.326007988110413
a	a	0.5916159327373802	0.07280766530294613	0.0003355991468708009	0.3178638914339229	0.01737691137887975
a	a	0.8984253886588823	0.003696327751590921	1.01005648353426e-07	0.09760674601739759	0.0002714365664809744
a	a	0.844846893966141	0.009404447159980773	3.061619024376623e-06	0.14425633957688883	0.0014892576779651375
a	a	0.8769356219015536	0.005970608582983594	4.1634037012701984e-07	0.11654727644172444	0.0005460767333683222
a	a	0.9766269317453634	0.00017539176680789087	5.839309510940534e-13	0.02319706753495823	6.089522864781016e-07
a	a	0.8978123844439684	0.004217397308678858	7.620274509460597e-08	0.09773765251373465	0.00023248953087318604
a	a	0.8409050081050342	0.010882725726405348	2.3593193588278444e-06	0.14691295714351224	0.0012969497056894666
a	a	0.8835267036283373	0.005055215833298376	2.760688381871147e-07	0.11096946344119744	0.0004483410283287189
a	a	0.5037018645028392	0.07608310973422812	0.0035540422934478445	0.3549761666879801	0.061684816781504725
a	a	0.4979603474649305	0.10665916210788841	0.0009918122596876769	0.363436064337496	0.030952613829997346
a	a	0.8905358079301797	0.004535722333813656	1.6887837927004478e-07	0.1045793523924508	0.000348948465176412
a	o	0.2091924940550528	0.22409496805283147	0.027871634346638967	0.37042131898158903	0.16841958456388775
a	a	0.8456202072288812	0.0092645091726187	2.181982841279609e-06	0.14384868893343572	0.0012644126822231652
a	a	0.5309245316627852	0.09516008070319457	0.0006714162022727275	0.34825765495036426	0.02498631648138312
a	a	0.611929183792122	0.05901749888763141	0.00039333657972090734	0.30971862386261645	0.018941356877909203
a	a	0.6205712188556894	0.050344269614532526	0.0006766661418856062	0.3036323127638934	0.024775532623999095
a	a	0.8588955444198815	0.007866693961166918	1.2182158556178951e-06	0.13229805867331657	0.000938484729779391
a	a	0.6434524308579561	0.057011262385515946	0.00017055667820656416	0.2873474342110626	0.012018315867258612
a	a	0.8594157434115263	0.008241695104395855	9.828303660166319e-07	0.13150371240806594	0.0008378662456461143
a	a	0.8935813962036512	0.004265038573556375	1.3593198685104958e-07	0.1018404002299126	0.00031302906089296156
a	a	0.9542343714765549	0.0007845607323432615	1.2980747982640297e-10	0.04497179655767212	9.271103622072054e-06
a	a	0.44111351395806386	0.1633894816649238	0.0003330225557026821	0.37727232417230083	0.017891657649008755
a	a	0.9147759681936403	0.00255010371957622	2.6325445216979737e-08	0.08253618443981277	0.00013771732152558603
a	a	0.8730852429558674	0.00741697081987475	2.97709781105431e-07	0.11904131024830476	0.0004561782661719029
a	a	0.9518934572420937	0.000880764608463258	1.770475121346441e-10	0.047214909340881135	1.0868631514496919e-05
a	a	0.6258647824246285	0.0525439612753334	0.00042696781494720677	0.3015135478621568	0.019650740622934055
a	a	0.8055446969107388	0.014368148634711923	1.745216524958201e-05	0.17648897596917265	0.0035807263201271216
a	a	0.9205851332171802	0.0023956497093771114	1.2347759906930002e-08	0.07692636778640245	9.283693928033167e-05
a	a	0.8059133162480324	0.015505588248747362	1.0909576970818445e-05	0.175756077573836	0.002814108352413504
a	a	0.9256231851534809	0.0021926876244355905	6.622721762055664e-09	0.07211659407148048	6.752652788128352e-05
a	a	0.9416528200261887	0.001284416098831504	9.8701655409771e-10	0.057036867796489164	2.5895091474110132e-05
a	a	0.42011553245121697	0.10648568517885451	0.0068800858832337684	0.3787342571954161	0.08778443929127866
a	a	0.9242013982577734	0.002254493115045743	7.685475848898678e-09	0.07347107375260112	7.302718910399383e-05
a	a	0.8315826858248182	0.011863306959819828	4.111557614639517e-06	0.15483320345357685	0.0017166922041704062
a	u	0.10553278450139342	0.13249160437438584	0.17749751666694982	0.22979412401976523	0.35468397043750577
a	a	0.774335687605102	0.022320722307849563	1.870229154919186e-05	0.19962384515327639	0.0037010426422228915
a	a	0.7447539321320978	0.027381285493794955	4.321346645974635e-05	0.22207386897177062	0.005747699935876802
a	a	0.8408169606755166	0.010066817128003853	3.367266477642735e-06	0.14755353287831086	0.001559322051691062
a	a	0.7577652246771043	0.024550387204613378	3.587187509775695e-05	0.21246352324238288	0.005184993000801595
a	a	0.8528837081655747	0.00889082724188973	1.623243723308037e-06	0.1371471365062867	0.0010767048425254892
a	a	0.5918407093593292	0.07313351246364198	0.00028370836798905625	0.3186470845674587	0.016094985241581056
a	a	0.6248241146753187	0.06635075614427366	0.00013992789464360646	0.2976500048027631	0.011035196483000893
o	u	0.07887525544374459	0.21031899059116557	0.14848687804958205	0.23994146155912316	0.3223774143563846
o	a	0.7374551199848673	0.03042708111646264	9.392738639307458e-06	0.22925647151699974	0.0028519346430309358
o	o	0.295446931727236	0.2276778185682553	0.003629950428846347	0.4118793253147782	0.06136597396088409
o	o	0.25889034151648854	0.20828429161742146	0.014103250947670952	0.395324074204739	0.12339804171367995
o	o	0.14986288307525575	0.28829852698097613	0.03340330160143228	0.35245859065509355	0.17597669768724228
o	a	0.5053917982910985	0.0968982008706253	0.001066306893436132	0.3641088955041724	0.03253479844066776
o	i	0.0024306867683291135	0.07609213617876366	0.6606133403209598	0.027280910576811302	0.23358292615513615
o	e	0.09708590933045509	0.414620236134189	0.0292365592239931	0.3123584058628081	0.14669888944855464
o	u	0.10637474935553812	0.21454928971447063	0.1027847540180735	0.2830694126997072	0.29322179421221056
o	i	0.014948454088479347	0.1903264114772761	0.36684753498490574	0.10099991602570561	0.3268776834236332
o	o	0.18878533286486956	0.24538409683227969	0.02980383420624028	0.36556507074849415	0.17046166534811624
o	u	0.030440191054493648	0.14002871757657534	0.34234680733245704	0.12643028048135463	0.3607540035551194
o	u	0.055106834083446285	0.16629645548839747	0.23468995561220402	0.18373922503535337	0.3601675297805989
o	e	0.1404932297178043	0.3600829837992596	0.020750181135342983	0.3472205567439792	0.13145304860361387
o	i	0.01679552308347244	0.09769104341545788	0.4594612800538339	0.08187374556334598	0.3441784078838898
o	o	0.21289331513826415	0.21286484887486495	0.024814563862282514	0.38382990946115747	0.16559736266343092
o	a	0.6398243334036275	0.05786483767125596	0.00011491447988710376	0.29199717920851354	0.010198735236715922
o	u	0.07516269013884803	0.2614238655653593	0.11735144794874754	0.2553552020247455	0.29070679432229957
o	a	0.6441805061989203	0.050368445270254435	0.0001402833100686643	0.29387385489232154	0.011436910328435084
o	o	0.28506450208759315	0.16649964191740024	0.018709091745667514	0.3862098927676367	0.14351687148170256
o	u	0.12976063771409943	0.1680354951297597	0.11201893342137828	0.28100939211146575	0.3091755416232968
o	o	0.19431437303000385	0.20773890301979303	0.03994800008430106	0.3574904365387516	0.20050828732715034
o	u	0.07547785393136494	0.19356589293813806	0.16300833352232325	0.230299068345166	0.3376488512630079
o	e	0.13768326122130198	0.3634109049828615	0.018737098775978785	0.3534620738161818	0.12670666120367607
o	u	0.053481559043093	0.18463115391214016	0.21885732962510804	0.19022366957274847	0.35280628784691037
o	u	0.07614865410092313	0.24440278099723736	0.12802103352123334	0.2496249198099069	0.3018026115706993
o	u	0.06225724635932051	0.22904594141839815	0.16816283595693823	0.21804955720990207	0.3224844190554411
o	a	0.5094093847834238	0.11189988891944884	0.0001373725988931274	0.36641494307601624	0.012138410622217814
o	a	0.4442581926554931	0.10846281804672248	0.0034987179515956358	0.3821045876516635	0.0616756836945252
o	u	0.06667403619805512	0.24004413045000159	0.14697763654493046	0.2331244250833606	0.31317977172365236
o	e	0.05881712712332627	0.29411330206169045	0.130751419140778	0.23129425276272342	0.2850238989114818
o	u	0.09272828971103138	0.15035125412348885	0.1787469297160992	0.22698432164607918	0.35118920480330146
o	u	0.030213804558810696	0.13782860923659168	0.3337700006941824	0.12941062144371862	0.3687769640666967
o	a	0.4024648089769502	0.14791473164468533	0.0026222014939141134	0.39505413996493777	0.05194411791951259
o	u	0.063841875043588	0.13454337238982308	0.24777336570807262	0.18130987918808222	0.37253150767043414
o	u	0.03886745805235972	0.16174759156443472	0.2862900973588514	0.15235097435068073	0.36074387867367347
o	a	0.4480260954324226	0.13464160533497302	0.0012156944867529112	0.3815861052671243	0.034530499478727314
o	o	0.15718250992940222	0.3130752422831713	0.021586358308982815	0.3664596006566418	0.1416962888218018
o	u	0.04287372756609745	0.2668037328195836	0.18338077844853434	0.19369148577687767	0.31325027538890693
o	o	0.2730270461031392	0.23486343031627382	0.00587320867431223	0.408444844551783	0.07779147035449176
o	o	0.1067019804731079	0.25681014595126683	0.07369818647116458	0.3060673369547673	0.2567223501496934
o	o	0.23046804673066523	0.24894501509550437	0.013540605377749784	0.39107457302968346	0.11597175976639709
o	u	0.039741475944405046	0.15925919269190705	0.2808704680681837	0.15481036485200342	0.3653184984435006
o	o	0.22546693841480872	0.2681044306488585	0.008913672034613867	0.402023251733191	0.09549170716852792
o	a	0.6197436774875941	0.07278936947770553	4.487163017562542e-05	0.3009757351108718	0.006446346293653049
o	o	0.12251040515170047	0.32298812550698763	0.035660716098884285	0.33884862320943876	0.17999213003298875
o	o	0.2435104871172182	0.1746437858613405	0.02572982058976567	0.38319039333778	0.17292551309389567
o	a	0.6551428768211484	0.043313992815131326	0.00020106725340086329	0.28752806327816616	0.013813999832153204
o	o	0.2727074045763096	0.20656419025400902	0.010174245292849634	0.4051036764872462	0.1054504833895856
o	e	0.13137918685152603	0.3962246741993976	0.01230144078890568	0.3575102949978661	0.10258440316230463
u	o	0.17727314319382176	0.16347198158307397	0.06580735448839356	0.32999938174103954	0.2634481389936712
u	i	0.014998104446798294	0.11422627231499083	0.4538504859988226	0.08148117006630884	0.33544396717307945
u	i	0.010585587082275737	0.08801085391077676	0.5244757875519808	0.06128429500270295	0.3156434764522638
u	e	0.08603364334531481	0.30003800785934803	0.08336221139063273	0.2802562506826299	0.25030988672207466
u	o	0.292236409407517	0.20065933708403685	0.007041452193206468	0.410469057159235	0.08959374415600467
u	u	0.05037240520285973	0.2743908774200598	0.16280244527546014	0.20895778351092764	0.30347648859069287
u	e	0.027728073117453587	0.6257890652591634	0.03521581564753456	0.19170977461714683	0.11955727135870159
u	u	0.03287273451305384	0.11703601323951493	0.35839959263140103	0.12260626930128588	0.3690853903147443
u	u	0.09519865523797903	0.20235272933393925	0.13053970480281613	0.25810188028659936	0.31380703033866625
u	u	0.03452482165727408	0.1960404275189945	0.2732699316226506	0.1519666016637553	0.3441982175373255
u	i	0.02038802579086325	0.11996810149643841	0.41462379558129187	0.09685403979539878	0.34816603733600776
u	u	0.05175864542159783	0.16680869072065102	0.24814977762608376	0.17524422814318844	0.35803865808847896
u	u	0.05106367464148369	0.22159501039551102	0.20821444422654284	0.1898802822134945	0.32924658852296795
u	u	0.029901408430233433	0.18914908497975116	0.29828289276627845	0.13927933448483837	0.3433872793388987
u	u	0.022451683424676416	0.22854941376755317	0.2881779207657288	0.1318307029681358	0.3289902790739058
u	u	0.06682333851519233	0.1731706023223287	0.2020315512472151	0.20499476811619485	0.35297973979906894
u	u	0.06663641849861174	0.1333812824262804	0.24531297511690306	0.1834235697020643	0.37124575425614054
u	u	0.03037842662945164	0.2770633194459996	0.21815779044158123	0.162636007588733	0.3117644558942344
u	i	0.00919708857430654	0.1451685412606852	0.46541208326316635	0.07049090986305634	0.3097313770387856
u	i	0.003968945205091764	0.07291210416951757	0.6317781331435686	0.0341355964862915	0.2572052209955306
u	u	0.05666474480124433	0.20267663412689385	0.2005004595066779	0.1994580650283019	0.3407000965368821
u	u	0.03663262646512466	0.2302080177947965	0.23621085985045612	0.16619666282408666	0.330751833065536
u	i	0.014583300308418342	0.1815371391848679	0.3714581541126086	0.09908019297435326	0.3333412134197518
u	u	0.034176622910880666	0.23212018619912345	0.24340002705772845	0.16075183802559298	0.3295513258066745
u	u	0.04717559954347008	0.20665700074376786	0.2269365133735728	0.1799742641947685	0.33925662214442065
u	o	0.13689515454903195	0.23901832165759002	0.06220632885825084	0.32385084849494455	0.23802934644018262
u	u	0.043313184311875245	0.15855615251497507	0.2653184291943141	0.16380540077549652	0.36900683320333894
u	i	0.004150450756950991	0.09632555244735672	0.6002411158791832	0.03874079147391328	0.26054208944259577
u	u	0.046474263874623854	0.16776511243685335	0.2626042539587545	0.16603559833329642	0.35712077139647186
u	u	0.080490568569279	0.22038406324884635	0.14586350014666563	0.24013861220542854	0.3131232558297805
u	i	0.021096345425759677	0.1928671725035631	0.3381529349275525	0.11670078767978412	0.3311827594633405
u	u	0.06268596775688773	0.14633967638520753	0.2408089356355708	0.1843138194943654	0.36585160072796846
u	i	0.009883100764488952	0.10599096096178406	0.499903185032986	0.06526781143799477	0.31895494180274636
u	i	0.006649150753250637	0.11113919610134208	0.533791198739822	0.053330939762083446	0.2950895146435021
u	u	0.053679211358262514	0.22296095476659836	0.1879056265874818	0.20333362650227632	0.33212058078538104
u	u	0.04384951152567676	0.16137219113541323	0.27401579070255083	0.16029749846713132	0.36046500816922794
u	u	0.04299767919856033	0.2479491096964755	0.19952920345027084	0.186267281438818	0.3232567262158752
u	u	0.04003976303528455	0.12589543685252447	0.3224824536960017	0.1395237480108899	0.3720585984052995
u	u	0.07149156257913157	0.2457762490540653	0.1427117752711614	0.23606184078666684	0.3039585723089748
u	i	0.003166367758419629	0.06223012153223512	0.6641468865607159	0.02823908038698859	0.24221754376164079
u	u	0.08145369958308776	0.19742597487760946	0.15285871695054987	0.23925418863317546	0.32900741995557736
u	u	0.09624697237862395	0.2349678056221166	0.10909660382182251	0.27143631409658153	0.28825230408085534
u	u	0.06615183733758012	0.21745987962534943	0.1703776101516963	0.21956398493621493	0.32644668794915926
u	i	0.02794491150101498	0.12388365489860652	0.3672157004870477	0.11637744030788687	0.36457829280544385
u	u	0.05075586112574738	0.18269333267054072	0.23212888623470457	0.18190281195402927	0.3525191080149782
u	e	0.056874973079072196	0.5042896658992031	0.03197675227422785	0.2652548549506305	0.1416037537968662
u	u	0.033930130663038856	0.1508237251896789	0.315573240527336	0.13793278082729674	0.36174012279264955
u	u	0.0453026673421999	0.12541954741317715	0.308065872735299	0.14772107623633113	0.37349083627299284
u	o	0.11227099512363828	0.326871130038601	0.036763240602595594	0.3369009838789685	0.18719365035619656
u	u	0.049937537900754954	0.19058334250241077	0.2311353341037961	0.18141105031266766	0.3469327351803705
e	i	0.016795977909991554	0.15437971730175723	0.4107143326757527	0.09283456630731236	0.3252754058051862
e	e	0.02517612692808626	0.4639320484209801	0.12103041182263603	0.16960766520557977	0.22025374762271777
e	i	0.0021762616506209994	0.1028618918071473	0.6455123629503979	0.02743908080977935	0.22201040278205444
e	u	0.031341168161972445	0.15701338786262578	0.33584807080247714	0.12802906610263756	0.3477683070702871
e	e	0.004432589861823175	0.46161867055127653	0.26750172128068195	0.06810861820311725	0.19833840010310097
e	e	0.008977075555066313	0.3747417156544187	0.28011595335254963	0.09138103843359127	0.24478421700437408
e	i	0.003456849412457847	0.18092483473434764	0.5408411245364863	0.04143673788832167	0.23334045342838652
e	i	0.004360152575442261	0.2702403887749786	0.4340879240355893	0.054904522845733446	0.2364070117682563
e	u	0.041183785648021706	0.22438135103052143	0.23394532402364834	0.17043149178066921	0.33005804751713935
e	i	0.0016611951952372132	0.06253306009786565	0.7088549343436296	0.019933123301918036	0.20701768706134954
e	e	0.0018899157496590922	0.7529357818974561	0.10295669381058774	0.048720130746452775	0.09349747779584427
e	i	0.009621938037664268	0.15709741396803417	0.4648553927722279	0.06981927946408384	0.29860597575798975
e	u	0.035828752701954826	0.24385315553046244	0.23237333112704855	0.1655452306099639	0.32239953003057037
e	i	0.011777858661263551	0.16046582510283497	0.4339444213373694	0.08031317257198381	0.3134987223265484
e	i	0.010559921308271988	0.24130856112067103	0.37569634044395894	0.08609831752324729	0.28633685960385064
e	e	0.0629262377063825	0.48089907231794166	0.039376310909259624	0.26320411495869284	0.15359426410772345
e	e	0.06885544423478546	0.3018656559549936	0.11424682239546421	0.24486432576217296	0.2701677516525839
e	i	0.0006445596200812253	0.29692922308042136	0.5208131307708828	0.021909596157144988	0.15970349037146978
e	i	0.009482771068958926	0.29786301788916464	0.3340557917241209	0.08823758850146343	0.27036083081629203
e	i	0.007534176742899007	0.1818586342296596	0.46716283320093543	0.0639373488321864	0.2795070069943195
e	u	0.048100243575151275	0.2826028277592763	0.16389254564079275	0.2044033371349354	0.30100104588984433
e	e	0.010446386163076304	0.7198608834103635	0.05236528852912823	0.1126089171076042	0.10471852478982778
e	e	0.012192323867656358	0.3227083010973227	0.2815111096745762	0.10692728194191717	0.2766609834185276
e	e	0.023885499917788756	0.5513532909547083	0.07900391248936785	0.17182051046794083	0.17393678617019423
e	i	0.001223301857774357	0.2014381143896747	0.5863562551644717	0.02525635529606145	0.185725973292018
e	i	0.004254290830596514	0.240403352347206	0.4626123249329762	0.052191584270875585	0.24053844761834556
e	e	0.013813149681760778	0.36679277574446234	0.24712029585116346	0.11354185566473494	0.2587319230578785
e	e	0.0927589269077861	0.41029826076527504	0.03754512110815741	0.29802360535035616	0.16137408586842522
e	u	0.03326012015393867	0.2966999392795005	0.19909594835235214	0.17135258743706433	0.29959140477714435
e	u	0.045942106948585734	0.2934048706411053	0.16631818855007618	0.19772757268176103	0.29660726117847175
e	e	0.005061301831959133	0.3953046599570867	0.3164173231501071	0.06726466285477091	0.21595205220607616
e	e	0.019253372495525736	0.3837652410041914	0.19907278569622686	0.13968931287864114	0.258219287925415
e	i	0.0029550071501947706	0.21104062967967813	0.5113379161733254	0.04218426578196974	0.23248218121483202
e	i	0.012778364723385486	0.1961489573693974	0.39308152472011826	0.08912663884672631	0.3088645143403726
e	u	0.02184866827996936	0.2389181297321599	0.29053778524857693	0.12915693231266404	0.31953848442662985
e	o	0.12169441751901297	0.29139961837151507	0.05517068297036162	0.3170496946014217	0.21468558653768877
e	i	0.002420128105882717	0.1096381241026907	0.6315884076121193	0.029742208229784694	0.22661113194952254
e	u	0.01715754355167265	0.27295488329863554	0.29654164414525347	0.11662809574313965	0.29671783326129864
e	i	0.015142706176456388	0.14035499568668297	0.42908463346967657	0.08676940076234212	0.328648263904842
e	i	0.0019371606937644112	0.26157515754589905	0.5002402054811034	0.035344591381586674	0.20090288489764646
e	e	0.013536988907148755	0.7705567102901846	0.019934188556993217	0.12827060300539062	0.06770150924028295
e	i	0.006602757795317425	0.2676885989073665	0.39036630541209427	0.07129766951103256	0.26404466837418933
e	i	0.0057395593797329	0.21948246700127153	0.45104167313471455	0.06039781207888163	0.26333848840539936
e	e	0.02451396008241985	0.3274104251984249	0.21332540042616227	0.15020093376928237	0.28454928052371065
e	u	0.06482399065841868	0.20791255788682003	0.18217260427825396	0.2127309737440955	0.3323598734324119
e	u	0.03801054351115243	0.2517553935823489	0.22023231132473564	0.1715808843879314	0.3184208671938315
e	i	0.008294488367187058	0.25601953242168735	0.38852999745528927	0.07629706873947585	0.27085891301636056
e	i	0.008026384609143103	0.0903332939043922	0.5556641646295608	0.052050763461512474	0.29392539339539153
e	i	0.0012077541838522636	0.12874488666807826	0.6611814920460398	0.02122757106752011	0.18763829603450943
e	i	0.02006741101272957	0.18992051865068135	0.3508513280143836	0.11121662567946897	0.3279441166427366
o	o	0.33545179726977575	0.20052264207185636	0.0017576551886562797	0.41797457486631034	0.04429333060340137
o	u	0.08116603753974337	0.2602888685323665	0.11279959228621138	0.25956473856106244	0.28618076308061635
o	u	0.06207562254859597	0.13990479909018846	0.24707145609199688	0.18086997129960175	0.37007815096961677
o	u	0.07783013984487769	0.12440935778503236	0.22741450974551783	0.1954033251716029	0.3749426674529694
