speaker ID	Gender	Vowel	Cochleogram	file	start	end
02452	f	i	[0.0005427880951984598,0.0004404642542569694,0.00025750146343632327,0.00032720068726611363,0.00016850173559943476,0.0007176701892410182,0.0004597622828978531,0.0002301324404729508,0.00010298696195436028,4.176280110363563e-05,4.316951724271012e-05,5.960473403886038e-05,9.748524380594298e-05,4.7526215990617155e-05,3.1469638350800963e-05,3.114293984732092e-05,4.527578467850971e-05,3.588159117897457e-05,3.091272936514103e-05,3.13534859532746e-05,4.345280572693201e-05,4.1707875774523965e-05,4.016256529922526e-05,5.2129266394154696e-05,5.887097666744061e-05,0.00040933889409814305]	caf_02452_00495189251	4.79	4.82
02452	f	i	[0.001670109254816863,0.002157929452876092,0.01214861519106551,0.0150597587867611,0.009152450913739202,0.03293461154916185,0.012390769022218981,0.006598590260579266,0.0019632834820654463,0.0008583200850577856,0.00034066982637457146,0.0002882254939890715,0.00021916439908874232,0.0001757407070365906,0.0001937714075708186,0.0002495502855343618,0.00041768185908641067,0.001453227018595265,0.0006882852328471746,0.0007302252859425825,0.000664406693377446,0.00016446949588318568,0.00024058750808161943,0.00021906222719948087,9.789265911932706e-05,0.000579283232764927]	caf_02452_00028813322	5.48	5.6
02452	f	i	[0.003104150816908275,0.003246737118588599,0.010252600303235816,0.07372797735998653,0.027213039792847265,0.05642226391803143,0.12836470328339167,0.021036241569751542,0.012343815867414872,0.0045727917293845784,0.0030523313026604238,0.002782555023870405,0.002452133551073843,0.001933016545953873,0.0018603516325449996,0.0022708226654228687,0.0036901600373026337,0.007644061160652191,0.007760637927336958,0.007620604853759632,0.003769815669000771,0.00319741331122948,0.002205758845493446,0.0006039892930764329,0.0008995965545782287,0.0018990261532574365]	caf_02452_01863360274	3.13	3.2
02452	f	i	[0.008942964405812643,0.009297907883057085,0.014838824696961838,0.06707757146745312,0.032012622942592835,0.006542589567952787,0.05250040488660354,0.03598162186063121,0.007365539131058907,0.004318917510485711,0.0024269709780755187,0.0020315823200626275,0.00157311993112547,0.0012532519837003943,0.0013064965878392247,0.001582765955831901,0.0031281122993205937,0.005536457902136327,0.004373885164419422,0.0030433040695779937,0.003854384614646052,0.0005480798647143018,0.0006063125003436104,0.00041622222601894174,0.0002851949881018879,0.0007969676223587485]	caf_02452_00910603348	3.47	3.54
02452	f	i	[0.012521865452931566,0.012307325564321564,0.01632617281438835,0.051146239460804564,0.1155941148115953,0.031276097760823914,0.008221524608971338,0.02856197472101937,0.006903746547271651,0.0034713685625621165,0.002334464152067638,0.0015987867408232765,0.0010908878374368248,0.0009685792236560795,0.0013533731416108012,0.0023131955204433157,0.0040810473781897096,0.007887309592062923,0.009961275110863473,0.012710887301108824,0.0034590126539434463,0.008071258787705695,0.004925328239132502,0.0007648177204977827,0.0010792901918576148,0.0017573569723064342]	caf_02452_00820104962	2.77	2.87
02452	f	i	[0.006022286749572762,0.006911256555232693,0.010739126393055394,0.04050270437585825,0.09321924001138618,0.028713279052364607,0.019060361642906275,0.08281541916601981,0.01346361286339675,0.004577332553468769,0.003075309302251084,0.003534151087949151,0.002800225371758437,0.0023664950335063636,0.00468023601429098,0.012653712881696453,0.01512502124043145,0.004800806471374643,0.0054152608437298385,0.005189906969888581,0.0023912199129405226,0.005484185497237687,0.002350398929826908,0.00045060467463712563,0.0004567309032431033,0.0017981495345517663]	caf_02452_00865544739	2.63	2.69
02452	f	i	[0.007377739262147689,0.007892315615446602,0.009542825452476242,0.013920737548125069,0.06911834475797404,0.1319441293296318,0.012419054531005353,0.008768657090491062,0.02363112769013481,0.004314788387871056,0.003982793320873486,0.00192554150546302,0.0036522195369766467,0.0012603334873640287,0.0026759667446499195,0.004098360608194288,0.011255942160359696,0.01292443690962137,0.019337040543321506,0.009364671298887147,0.007518605305552139,0.014903584267264621,0.010736114216309487,0.0013047703782263287,0.0028466916775172465,0.0032548318711152656]	caf_02452_01610578119	2.35	2.43
02452	f	i	[0.001148138571035079,0.0017638064391099178,0.002467734310833488,0.0046336731781797995,0.038686142243256796,0.02969544264041804,0.015226443234194578,0.033053814093383566,0.046556511876416226,0.017415126546238568,0.025454962160800024,0.015154184821975192,0.018643292355762255,0.02070167714085848,0.02039786881783712,0.01238665171493513,0.007005449649421491,0.003086952540805152,0.008347160522051967,0.002759771693012444,0.0031993816619672487,0.002360628093807389,0.0020372185200486217,0.0007107445940370389,0.0005592613822754226,0.0008853225940915423]	caf_02452_00195045936	1.63	1.67
02452	f	i	[0.010006075428783142,0.010172013146896933,0.012059909286914234,0.019178954126316528,0.0905816245282296,0.07004281318054899,0.011598309388049214,0.010617529336448757,0.02108638004542929,0.002573955852002368,0.003391843331850693,0.0013303158514930658,0.001256240558024676,0.0027555551616060344,0.008294454879710799,0.008660797678609925,0.00347303896018111,0.005262424256290783,0.004537021776954154,0.0020429644226983277,0.0037886747004599783,0.004503243267443561,0.002347649970602359,0.0014662318311838693,0.0005117215339059088,0.0008941298909442859]	caf_02452_01720667255	3.41	3.46
02452	f	i	[0.00021069635210398466,0.0003076856478011909,0.0012056563492548204,0.0015021122872182792,0.00023730380112869747,0.00032778816039876217,0.0001148145449252168,7.404802033362266e-05,2.6706842182604347e-05,2.66218053903957e-05,4.0607787483593084e-05,2.5981129426436034e-05,2.4044986826184067e-05,2.825324414925654e-05,5.42638636493377e-05,5.0402615691451e-05,3.588728385664435e-05,3.1233471535279766e-05,5.559897236964567e-05,4.281579297649007e-05,5.12356257620815e-05,5.19406883971246e-05,4.411119215248577e-05,4.792180766128927e-05,6.56071918138883e-05,0.00034858137771708785]	caf_02452_00642500128	4.58	4.61
02452	f	i	[0.0015130817940846176,0.002182446968711358,0.004390966150423068,0.009170996946003573,0.0487273190992344,0.07492583002582244,0.011896958648144294,0.012498344603274742,0.021968620127875885,0.00219891364993322,0.0033750694776654437,0.0017609096678076147,0.0019236408356735932,0.0017229005521207097,0.0023093172834194615,0.00270134369101162,0.005320949309794379,0.005951343019869622,0.01017582355361135,0.008877374566222356,0.0020338318585740416,0.0015088342122502253,0.0013693792167427375,0.0004222259798491106,0.0005237160506422423,0.0009769617950597799]	caf_02452_01899475877	3.79	3.86
02452	f	i	[0.005424607575971679,0.005894576802307008,0.008212245052954679,0.02548543705237332,0.07792636019825534,0.029665409133512996,0.008079715990519792,0.031036069388296107,0.009344399171773819,0.0017056969463494374,0.0013527965053361302,0.001430836864373744,0.001990554500573773,0.0016337655443461718,0.0018573862555285043,0.005458363002486441,0.005887177241176679,0.0042107139762960965,0.006687503207963667,0.002682372914212311,0.0025242705740843615,0.002813270498258402,0.001301716590214887,0.0004269769712079439,0.00033267624813886363,0.0009752010238571029]	caf_02452_00687620746	4.23	4.29
02452	f	u	[0.0047610048265833245,0.00504564429211935,0.00767581310638227,0.03261288364210277,0.07060044386720414,0.013136856030904418,0.01885866304020868,0.058272416106969656,0.011159951083469035,0.005269210566955572,0.004725140773553135,0.008943171481096218,0.0023854249078124105,0.00155322126741244,0.0010098704541027586,0.0009804775443505397,0.0007807177203485824,0.001164185332259999,0.0009038530384398067,0.0007390659579470135,0.00042614898143267385,0.0006953676846406067,0.0010264047887793394,0.0003199406136949328,0.00036412353132057813,0.0008721877673923841]	caf_02452_01611724964	1.58	1.64
02452	f	u	[0.00696967074150614,0.006648142665239059,0.011058059095876845,0.033226554888555304,0.009721265247430106,0.022193120561706584,0.06848631362612712,0.01945640259192055,0.02345900599414711,0.01064028661841149,0.00924143822122108,0.005960003239619894,0.0030516780463925378,0.0013110088011449058,0.0007053385332888019,0.0005462878629707012,0.00043328657514772346,0.00040726950264776405,0.00045017650934162996,0.00031021821369757707,0.0002171791546326942,0.0001937771626406024,0.00023483310893115548,0.00020491465550526714,0.00016082058383089118,0.0005455776095593611]	caf_02452_00750394326	2.9	2.96
02452	f	u	[0.007470191579529194,0.008325006800107703,0.01270156428111866,0.05536953090399456,0.037873722124943006,0.008669275484558665,0.03957695010818959,0.02709263493748661,0.01732313886710133,0.014002122066092785,0.005030918734654003,0.001900444177271816,0.0015533704267974941,0.0011200583718688365,0.00043760628661010777,0.00047789783261199673,0.00032494958081678957,0.0009426299000299938,0.0007755075865894841,0.000812245288115141,0.0004203182064203789,0.00018697476723815798,0.0001626089879708098,0.00012386203900300997,0.00011533451015416906,0.0004281680224793677]	caf_02452_00596496826	1.72	1.83
02452	f	u	[0.003948868589889536,0.004850050479945045,0.010954875206620945,0.07258011167098609,0.033708256476915374,0.014579423657157255,0.05475649522697083,0.03169263358538744,0.008328467871030192,0.004573583841581232,0.005676681520542591,0.006403516722432587,0.0027154262085136885,0.0007499493504373882,0.00044535392220971094,0.0005856435079888944,0.00041732592963406387,0.0009562194255317152,0.0006040397549397044,0.0007082742442285979,0.0002524125271668537,0.00025500956361148593,0.00044090629276523043,0.00020027386084524968,0.0002746565319774235,0.0007426017569629134]	caf_02452_00028813322	4.09	4.14
02452	f	u	[0.007554626503510519,0.007286894279576735,0.009435593546831463,0.03171929986049619,0.06707556196540551,0.009803691286810502,0.02385306559561752,0.06655905276658661,0.011801024455581451,0.0048205691722131025,0.00473539511479572,0.009824024282563385,0.00580773374618625,0.0024101447786715573,0.0012320618775719873,0.0007903116055304302,0.000707653581612822,0.0007792213703801605,0.0005283260709048039,0.0004699960098345429,0.0002834620225411919,0.00024694163863202154,0.00030737557388203296,0.00019047501792698388,0.00017666055330652357,0.000592493945355072]	caf_02452_00617765989	2.42	2.48
02452	f	u	[0.002732596262349814,0.0029337791558751987,0.003059086887863982,0.0311881946737551,0.07155325943464558,0.010728815646479928,0.02262120741753951,0.07019260021436327,0.014103097903741788,0.006045552467388192,0.005463479965198094,0.006137071595598859,0.0034937908018367234,0.002248030544921897,0.001667584577964218,0.0015369429446843797,0.0012121987103075307,0.0012056946797979503,0.0015036247233440492,0.0018655096385028864,0.001732337698824909,0.001136695999572544,0.0007434099691599604,0.00043911551877825865,0.00036208186175144466,0.0008063692876647207]	caf_02452_02061368051	3.03	3.08
02452	f	u	[0.00803081580746142,0.008362601969227699,0.011125548432955676,0.027087060655085763,0.06836131482437159,0.02739292683802018,0.010562426585982757,0.040046169183881375,0.020394844328699473,0.005186073839581061,0.0032693680007835546,0.009236124046913135,0.003186600368522167,0.0017146578530621134,0.0012254754751833544,0.0010190958571608605,0.0010360870299324274,0.0017293942083412444,0.0009056192813575386,0.0011764975207767903,0.0004909959972404396,0.0004609508382654348,0.000693005540185329,0.00030890434944091797,0.0003010993404194478,0.0007656846760982707]	caf_02452_01700751442	3.83	3.88
02452	f	u	[0.007245541230404306,0.007346963884956321,0.009128598680245435,0.017513036603906167,0.08162396612969285,0.033157985711990426,0.010812660776415196,0.07709949363729086,0.04609645294864017,0.006264325764016167,0.0051693029886472185,0.006027321974918162,0.013175230357755365,0.0127655579167915,0.002185563466171096,0.0011333463439431846,0.0005918867406453655,0.000963855395286696,0.0016638470711533996,0.0013364214720630553,0.0018314906345379936,0.0017507797971223877,0.0018759827851526866,0.0005190116025148934,0.0002432681707595815,0.0011855920630528497]	caf_02452_01465927361	2.29	2.34
02452	f	u	[0.011989237476248712,0.01196540770557493,0.014917653921003539,0.020810250801959824,0.11415057891253168,0.08849086602127816,0.012071959933491054,0.012294410913266768,0.020325031567662362,0.0029571489050203544,0.003529743393944221,0.004089370025970129,0.008318227542822382,0.012391416209088785,0.003245063531661801,0.001731661373897699,0.0007521991218151163,0.001463623075513505,0.0019976310793894665,0.0015989592546092,0.00044213984976159077,0.00034982380326956493,0.0003035333487113276,0.00027183074418473036,0.0003197481391101772,0.0010346095457819235]	caf_02452_00366518192	1.79	1.85
02452	f	u	[0.009651193658862248,0.01018008838557653,0.012858420776375147,0.026514134220743613,0.09504472183623319,0.0381089822745055,0.005681991702142073,0.02299758984318561,0.01779039968013095,0.005594498119809558,0.0035140935892336274,0.0037943948956271063,0.009607173565797916,0.010476594346056316,0.0016971149839188565,0.0019972977948142807,0.001324506513736248,0.0021047938396645083,0.0011951645031167933,0.0017290221964142147,0.0007751092146542775,0.000483019723531282,0.0003943873122348428,0.00030823062240035174,0.0003570398656307113,0.0010750991196232303]	caf_02452_00091173765	4.94	5.0
02452	f	u	[0.0037537970318805287,0.004197341921001185,0.004718338933468564,0.013037675787661001,0.12426947696394938,0.057407162174774456,0.006690740606362803,0.029956634454085855,0.025676065904584208,0.006173494663104156,0.012734652208199247,0.004862603197734767,0.007630046077911844,0.0028661883842469346,0.0015953221007372145,0.0012934686294278548,0.001024826238533825,0.0010763248445235225,0.0010310773008615206,0.0007578790046755371,0.0005720846541069465,0.0004946925349372232,0.0006793805093876045,0.0004047375658905077,0.00033957018091414746,0.0009338592097976273]	caf_02452_00579788135	2.88	2.95
02452	f	u	[0.0006850622215450419,0.0006686809238912228,0.0013299833807316598,0.001624303134572398,0.12171917611571978,0.04971060604653811,0.004149383683737288,0.03778617627162697,0.03350111707207698,0.006738630356636087,0.007738517606025957,0.013103979710359039,0.010203034630171172,0.015041135611890015,0.001607620246699279,0.0016622587550844904,0.0012703067988639686,0.002800872811261204,0.0024819496155749,0.0030391603127396566,0.000851246080458242,0.0008653071443073604,0.000582354353062536,0.0002030865035880917,0.0002825000438272454,0.0015486696399038954]	caf_02452_01775871284	2.41	2.48
02452	f	u	[0.004495196348203942,0.004645146422812058,0.007958582717214705,0.035131540946163636,0.06008139368487125,0.010773788693652898,0.036892766883258946,0.028340837760470135,0.006956721331252223,0.009090106782383109,0.005872751948395112,0.00643292506385156,0.007669045031687024,0.0018471353142084442,0.0005259290730112084,0.00041378991575019656,0.0007458395474173552,0.0013027841154255222,0.0007190377147900538,0.0008357233311714531,0.0004919135491549355,0.0001971555342441086,0.0002325066331592604,0.0001250609223140932,0.00011121347718555837,0.0006927856965988544]	caf_02452_00687620746	4.11	4.19
02452	f	u	[0.003372753026616863,0.003539631499723662,0.006592097296416815,0.07171554974120621,0.021715902091494054,0.007433680422421131,0.04972235646683845,0.017799867830436383,0.007870500691416265,0.0017922330187461416,0.0015422337320920856,0.0029155421498037923,0.0036522075576344492,0.004685050906458686,0.0032475902641408913,0.0032715344020623704,0.0012837666440580393,0.0004450588181021621,0.00046119516448504306,0.0003891218818114151,0.0003065311485065952,0.000315469767048833,0.00045398622194274616,0.0003123320710138256,0.0002021892133778937,0.000797421330956866]	caf_02452_01237404872	3.26	3.34
02452	f	u	[0.0024838346649851926,0.0021161419451025125,0.0033991514252733786,0.031296319185827974,0.07161251556105239,0.011833363453272693,0.03264481342791757,0.058200193475116804,0.007612845768119698,0.002940320389817157,0.002100376031319607,0.003640536454727276,0.008890390980999769,0.007637901019551022,0.0016127386435949428,0.0011547092768095114,0.0005294472702272982,0.00036576966456974505,0.0005616844913464181,0.0005042115064125839,0.00036655538916050874,0.0006587195735925788,0.0009719694649577797,0.00032240097737206856,0.000312401095173396,0.0011491059562811364]	caf_02452_00319977308	3.51	3.61
02452	f	u	[0.012597480975184707,0.012551139255238939,0.01534255264409291,0.026215520508421963,0.12340580713843356,0.08193915532186903,0.017018284308641347,0.042480030673928894,0.07229701910975059,0.006980908889181029,0.006845432268212645,0.004482617110805546,0.008735879367766061,0.03056544290164535,0.004332869131997854,0.002501816400203931,0.0032134221199037957,0.006081397568680053,0.001278999884963398,0.002210726155680088,0.0014113840030100622,0.0020059712773108783,0.0009004377984839638,0.0004935280878948503,0.00037297998739120803,0.0011755100149335328]	caf_02452_01531662400	1.58	1.66
02452	f	u	[0.002741698201260172,0.0024766885118671705,0.002711614462361827,0.007492870918241026,0.0939026811738188,0.03903912342057668,0.005742975230186014,0.02698540034927705,0.018644206911594772,0.0029604829663729517,0.005157460059026458,0.0025289987389948217,0.00150137091555925,0.0011676720293803057,0.0004026258729164696,0.00018406023447700332,0.00021570114901117205,0.0010093301338052136,0.0008600696144649432,0.0008199391945011146,0.00012212614181307825,0.00015499320145535844,0.00014516967127551513,0.00016699829298306166,0.00012940664410307688,0.0005805165150385741]	caf_02452_01465927361	3.76	3.81
02452	f	u	[0.0017382931136899367,0.001939014251594129,0.0026145024948510645,0.04683619802167957,0.013594752524940157,0.005476658959279862,0.07650520628232588,0.0022746355947603158,0.007673665866859546,0.0024448208515897643,0.00202864993063643,0.006432867804942663,0.0024252490088804302,0.0008428775782902116,0.0005278114979813558,0.000419379201434915,0.0003624506246358448,0.00029537768604872547,0.0003362789093958566,0.0006744542793953364,0.0004906013655115731,0.00028213346145337557,0.0002130221611866118,0.00015790346618310686,0.00016150511386918713,0.0005780679615632658]	caf_02452_01351364468	5.47	5.53
02452	f	u	[0.007769507126229187,0.007621660918360836,0.009590533929718684,0.022931557864962863,0.08811361714100163,0.03636757171109672,0.008000820031169874,0.061845320032390065,0.033147002091535774,0.030074392919311875,0.02818991062775203,0.004995121928627768,0.0023117843427819694,0.0015243960310373566,0.0012792697856086684,0.0010151328640753763,0.0008659301594977434,0.0007857619747711449,0.0007168536817862866,0.0005584111159023191,0.0009404211266595374,0.0007031853640171036,0.0005369787014568281,0.00035649217889733003,0.0003058558619141674,0.0008031738414236054]	caf_02452_00750394326	3.47	3.6
02452	f	u	[0.006180658750484657,0.006394758466443949,0.01106039974206282,0.052547106341164176,0.01604651755958212,0.021416041223919043,0.07496071167431896,0.013379056806222027,0.014926153720537657,0.006601762911280345,0.0047296308532011385,0.005763773008722637,0.007568241697569279,0.0014221798285449995,0.0007049675566841306,0.0006815121128497935,0.0005585351528504161,0.000506405912013666,0.0009024248676656795,0.0007188450490442643,0.0006625496381067606,0.00030284267233627975,0.0005279229961020011,0.0002537249739109395,0.00019567558462485195,0.0006982035189373584]	caf_02452_00914790028	4.11	4.16
02452	f	a	[0.002887593101368109,0.003132882387818091,0.004387290814428418,0.02756263930906832,0.060080020834092175,0.00548485570279985,0.006575233913200116,0.016511485333733124,0.007191144252466879,0.03483375632290695,0.022448214931763556,0.0365475294967109,0.01765960904400427,0.015165727535142705,0.03334515018121594,0.014314352442428267,0.005006491302030849,0.0031456737382511346,0.005600060816502839,0.00368230441697741,0.0013909241573769758,0.0009062726212437459,0.0007088733859924608,0.00044423797566872956,0.00017577840445072196,0.0006545171598452064]	caf_02452_00723323708	2.21	2.29
02452	f	a	[0.006088673754449967,0.006043517779481513,0.00776938817167391,0.019906657931810488,0.044004980935373895,0.012492590186271291,0.0055835686216998475,0.0381956266309526,0.0071286185393262605,0.05284358537861917,0.027290208343600318,0.0690910685814385,0.01937763852078687,0.014650954121172163,0.0486918893038389,0.055023955122116636,0.029366734541856735,0.01681793165668804,0.00527432585565917,0.007589051086554658,0.005141980470372372,0.003716669473223881,0.005037148382349481,0.004718916299283508,0.0006629661884588031,0.0018910208089620915]	caf_02452_01610578119	3.2	3.29
02452	f	a	[0.0057430774180848585,0.006746316908589459,0.014118037782952545,0.036256429766924864,0.012084368512757581,0.013422376742115898,0.018381134933131996,0.0061732322245304835,0.012474845284339318,0.01975401157420065,0.03478479560907198,0.038866325909926815,0.011683779358517523,0.011449049902548318,0.01596955507277145,0.036974733740763654,0.00865601497986225,0.0049481116820380006,0.008039757814351801,0.006706771770959466,0.003407614298559924,0.0009706583129442136,0.00284203853885558,0.0032769077297430597,0.0004971823563472547,0.001287985090685809]	caf_02452_01743733711	3.04	3.17
02452	f	a	[0.002793045014136182,0.003662363438305591,0.0060999640425138104,0.011376693517922703,0.0750691999128102,0.0614262874304488,0.011680403355657589,0.011959620236757042,0.023212643630369317,0.005070606380645459,0.023841421008165945,0.006923088541976702,0.006697810989315345,0.015970209765078788,0.022560241556723745,0.012600754533462514,0.0039793834246924795,0.0029142994354252505,0.00297821584808789,0.0015404697508762924,0.001828089573113262,0.0009214216322338604,0.0008567154612705253,0.0006929051589119976,0.0004189542902509023,0.0009383672368349135]	caf_02452_00723323708	1.56	1.63
02452	f	a	[0.001303171774151992,0.0013313606741416808,0.002160051116398435,0.02747778271462481,0.060940004071890534,0.00354162816596519,0.005633025505272636,0.01280056763133528,0.004264174047444128,0.02220222261321878,0.023873601712389166,0.030866912012742897,0.02400229155676705,0.016561635481664953,0.008152315899717173,0.0036149453066251966,0.0022229807424499716,0.0009779335322360801,0.00146468433798594,0.00393573403977932,0.0019173666281601524,0.0004762962824353921,0.0005081336781326908,0.00026493479588122766,9.259355112522696e-05,0.0005628552597056394]	caf_02452_01959634557	1.79	1.9
02452	f	a	[0.005216620323280557,0.005688363171460519,0.01896903289352032,0.0349448299126055,0.011203053994731905,0.02172006309688013,0.030040345730207117,0.009712735861075164,0.009209375208584595,0.030785306520380612,0.02508019039694404,0.0235413824914202,0.01678155624180891,0.011400295279619395,0.009898894132436172,0.005589184015990704,0.0027511239488324604,0.0009629786894154183,0.003564778606418891,0.003114585163115949,0.0022128901375624,0.0015640162618993547,0.0010732568698456667,0.0008935491795541508,9.379504634658497e-05,0.000714773777744247]	caf_02452_00914790028	4.23	4.34
02452	f	a	[0.004076411472351742,0.004298256156722757,0.0063236450105778,0.021530416269743263,0.03773429809910268,0.0031419314717122337,0.02344568194777558,0.029600381928120905,0.05180208156334546,0.07645554454305689,0.024025881315021008,0.026476853522418593,0.04173639396554986,0.018169631283198463,0.004197068217300284,0.0036244355627458092,0.0027166478631435245,0.002231620295847815,0.004376323283868819,0.003571620195124918,0.004087096774334287,0.001690830988634493,0.0015676577953875974,0.0006736033615409036,0.000515325653849629,0.0011510580288432947]	caf_02452_01579496644	3.02	3.1
02452	f	a	[0.0005310210183310668,0.0007850154799677593,0.0017896791837958457,0.04865202061483237,0.014183097605978325,0.003421300868783979,0.03212111843644767,0.006107169378349714,0.023749645779578558,0.018427365417755397,0.027546005447971325,0.025676801997472486,0.01343354452001896,0.011999077262856598,0.029993130153598547,0.04437402166286783,0.013725881154558615,0.007350573596425471,0.00963064306022591,0.008271710422794561,0.0036795432113741794,0.003177203214231122,0.003099973647091308,0.0019970296349438397,0.00029770084307830495,0.0013452394788640225]	caf_02452_01913657543	2.35	2.49
02452	f	a	[0.003497536661010607,0.00339077608621733,0.016089285645797955,0.021338192080033746,0.01509893029319413,0.027077507604410127,0.023564452103581195,0.014434058628080922,0.01705110030054896,0.0254931418354966,0.014258947117072956,0.005972527581852096,0.00650070096953727,0.005721884453755679,0.010553899575425974,0.006725696036234338,0.0025061643472920722,0.0013396957927142496,0.0024058419834577316,0.002379510442810664,0.0015920460358188832,0.0012909071677632913,0.0009491987902366621,0.0012184503923439853,0.00019346082696557524,0.0006361063340187487]	caf_02452_00820104962	4.03	4.13
02452	f	a	[0.0009272293603198063,0.0008339441220657864,0.001572762528497894,0.04091368924595411,0.012097877111799717,0.0037687336408928425,0.025355246343431295,0.005578090751869822,0.01800511987268071,0.013108167302891799,0.017312401293611286,0.010140940982654665,0.006544291707142305,0.0060026150123600455,0.015209339040223657,0.026683385420396052,0.010592180895598229,0.0025221466430422426,0.0018762667796005969,0.0011126740185776495,0.000750560370169241,0.00017988847637398695,0.0002844136307955136,0.0001823808537051128,0.00015256714380798995,0.0007071406844193346]	caf_02452_01237404872	3.85	3.92
02452	f	a	[0.00188753285291565,0.0016255471212398688,0.002049293626331604,0.004314013768766311,0.07425826953115408,0.03172343001269254,0.008568524815557975,0.0251912053465454,0.014571596979277335,0.040803579781058,0.04529982136368888,0.04469521084718063,0.025397412432216677,0.022046213640514293,0.020727206866094673,0.016962775642723162,0.010659018169487168,0.004878066235963438,0.007400623682804624,0.010649719052413052,0.0038924601178654864,0.0017284536707008354,0.0019146685712266088,0.0018761371299815589,0.0003633531582138692,0.0011173344652824493]	caf_02452_01743733711	1.81	1.89
02452	f	a	[0.0034784106075024393,0.0037442301953871295,0.005552020982124727,0.03131751770866154,0.06865205404613235,0.010480195843573924,0.006618950184080193,0.016727739953445505,0.008273712556633455,0.022425136704245643,0.007107375018368336,0.010235281628112524,0.007504033146358132,0.007265090877695461,0.011675949089702277,0.004785414240041239,0.0027934347142330586,0.0013839429899786962,0.001404830978514085,0.0027239326265444024,0.0019410335568323077,0.0009051350777479906,0.0007650383238621794,0.00029533953344455766,0.0001503780115234159,0.0005844271554829082]	caf_02452_00145096586	5.87	5.94
02452	f	a	[0.0003352034746673224,0.0008954744047908682,0.003147441277877859,0.05791304878514499,0.017428489445772702,0.005806455924176636,0.03042064795496645,0.005381477705808199,0.016121047298639463,0.006002430689444961,0.007217790978622158,0.012252087528094858,0.008138541744992168,0.01333860926145826,0.003479228853665833,0.002456005746729868,0.0007467176822063606,0.0010517896577234742,0.00147193993350428,0.0010466264541053331,0.0016982915828742744,0.0002777230368207858,0.0011394332756644277,0.00041366263507626255,0.00010070161528403039,0.0006301426118466824]	caf_02452_01775871284	3.47	3.5
02452	f	a	[0.005527375292305002,0.005247668648013726,0.00702227531788306,0.0313533700175822,0.06823412527725836,0.004038560287569327,0.013601681676278947,0.030759208258028876,0.01184299629903105,0.05996090416472624,0.05362225860966203,0.0811048454542186,0.05161301383075871,0.046364839588365354,0.031500377357880235,0.019212797510271173,0.01075802417283887,0.009449376093169093,0.006609455393841154,0.004492284169673507,0.005275152108599473,0.005081266332998082,0.002250665140296985,0.0012775185355917548,0.00023783529978158109,0.001132853204517084]	caf_02452_00417930629	1.51	1.59
02452	f	a	[0.0030418054110990015,0.00350767425587288,0.005260387236617909,0.013240113812495135,0.06080169154825893,0.025615774970151675,0.005625295930226371,0.04716582101178852,0.020212386675805553,0.031806820528631,0.025874108751999338,0.015808345391255044,0.025875131245810257,0.022876373085436115,0.01993902180458518,0.010406249721854924,0.005005619830659749,0.003163447606886496,0.003887579108734523,0.0031294838443422057,0.0031427051464452114,0.002755253271078938,0.003249378252253766,0.0017322734394515714,0.00027993913554927514,0.0007469982709298939]	caf_02452_01190778280	2.28	2.33
02452	f	a	[0.0011852671839211687,0.0016562847150597081,0.005642187362074506,0.06432666039861396,0.019189479991708648,0.0034784788622121976,0.028236830184293668,0.006938425863157627,0.01194067659617515,0.02541943227722385,0.025156054577821003,0.03185856894733039,0.01743866855464364,0.014415235775642767,0.02897398142552974,0.02815912951539056,0.010310897277438884,0.005376347891614076,0.006104211999769434,0.004621091413593972,0.004783280052936718,0.002209623791211748,0.0028045087330332698,0.00150131507220124,0.0001943501885615067,0.0006922193555323772]	caf_02452_00617765989	1.45	1.56
02452	f	a	[0.0010822606339660863,0.0009038580107142071,0.0028361754731243707,0.05457210178883861,0.016616210440218066,0.003387373568997538,0.038748670455131924,0.0032355246651569,0.02611421701505703,0.010815807155947595,0.01711984917706723,0.016815731835444624,0.009529731234831109,0.008999948077075161,0.015184446763548885,0.014290906265096064,0.0042150742200678624,0.0020844149281938015,0.0042670451326642135,0.001662185129838473,0.0032698022094906293,0.0014049916418823036,0.0032003499846969437,0.00273024007263199,0.00019024013456600124,0.0007746406066017104]	caf_02452_00910603348	3.39	3.44
02452	f	a	[0.0006641884208812167,0.0005721916303083053,0.0016931080380465655,0.027335378189809863,0.060937130317263506,0.0034777569747067483,0.017247448203555334,0.04094971867181457,0.016985884797312202,0.08138227621178101,0.0725156312181364,0.08446262794534769,0.03285746584495658,0.03459911907772876,0.043166852321647964,0.01189305021264648,0.006810046429998477,0.0028123907406416644,0.008295610649599598,0.01201196965346181,0.0034513693012444766,0.0031723637365505867,0.0021362637043833912,0.0016318538160329213,0.0005506720549743176,0.0027811791217129253]	caf_02452_00865544739	1.41	1.47
02452	f	a	[0.004675465837745478,0.005098938848823697,0.00607557701592639,0.02301426196821798,0.051074223823563594,0.012823302847114384,0.017989625633769258,0.090142791713966,0.018180960786187954,0.017224637888417396,0.006173836866337457,0.010633918073008007,0.0050325979744567945,0.01883971261354841,0.028121703627507735,0.020951278635218912,0.012285632632659478,0.008646083794244497,0.0016269380250928942,0.0015864757997671637,0.0009004222201426605,0.004262111112333316,0.002645400600954406,0.00036989687964647506,0.000253897563012967,0.0009044350505156771]	caf_02452_01720667255	4.74	4.82
